especie,latitude_centro,latitude_min,latitude_max,regiao_geografica,codigo,categoria
Peponocephala electra,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Peponocephala electra,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Peponocephala electra,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Peponocephala electra,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Peponocephala electra,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Peponocephala electra,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Pseudorca crassidens,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Pseudorca crassidens,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Pseudorca crassidens,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Pseudorca crassidens,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Pseudorca crassidens,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Pseudorca crassidens,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pseudorca crassidens,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Pseudorca crassidens,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Pseudorca crassidens,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Pseudorca crassidens,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Pseudorca crassidens,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Pseudorca crassidens,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Pseudorca crassidens,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Pseudorca crassidens,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Pseudorca crassidens,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Pseudorca crassidens,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Pseudorca crassidens,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Pseudorca crassidens,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Pseudorca crassidens,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Pseudorca crassidens,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Pseudorca crassidens,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Pseudorca crassidens,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pseudorca crassidens,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Pseudorca crassidens,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Pseudorca crassidens,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Pseudorca crassidens,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Pseudorca crassidens,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Pseudorca crassidens,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Stenella attenuata,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Stenella attenuata,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Stenella attenuata,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Stenella attenuata,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Stenella attenuata,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Stenella attenuata,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella attenuata,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella attenuata,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella attenuata,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella attenuata,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella attenuata,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella attenuata,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella attenuata,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella attenuata,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella attenuata,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella attenuata,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella attenuata,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella attenuata,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella attenuata,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella attenuata,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella attenuata,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella attenuata,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella attenuata,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella attenuata,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Stenella attenuata,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Stenella attenuata,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Stenella attenuata,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Stenella attenuata,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Stenella attenuata,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Stenella clymene,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Stenella clymene,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Stenella clymene,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Stenella clymene,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Stenella clymene,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Stenella clymene,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella clymene,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella clymene,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella clymene,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella clymene,42.5,40.0,45.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella clymene,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella clymene,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella clymene,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella clymene,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella clymene,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella clymene,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella clymene,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella clymene,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella clymene,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella clymene,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella clymene,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella clymene,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella clymene,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Stenella clymene,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Stenella clymene,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Stenella clymene,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Stenella clymene,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Stenella clymene,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Stenella coeruleoalba,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Stenella coeruleoalba,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Stenella coeruleoalba,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Stenella coeruleoalba,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Stenella coeruleoalba,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Stenella coeruleoalba,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella coeruleoalba,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella coeruleoalba,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella coeruleoalba,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella coeruleoalba,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella coeruleoalba,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella coeruleoalba,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella coeruleoalba,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella coeruleoalba,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella coeruleoalba,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella coeruleoalba,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella coeruleoalba,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella coeruleoalba,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella coeruleoalba,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella coeruleoalba,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella coeruleoalba,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella coeruleoalba,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella coeruleoalba,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella coeruleoalba,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Stenella coeruleoalba,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Stenella coeruleoalba,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Stenella coeruleoalba,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Stenella coeruleoalba,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Stenella coeruleoalba,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Stenella frontalis,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Stenella frontalis,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Stenella frontalis,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Stenella frontalis,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Stenella frontalis,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Stenella frontalis,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella frontalis,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella frontalis,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella frontalis,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella frontalis,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella frontalis,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella frontalis,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella frontalis,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella frontalis,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella frontalis,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella frontalis,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella frontalis,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella frontalis,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Stenella frontalis,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella frontalis,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella frontalis,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Stenella frontalis,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Stenella frontalis,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Stenella frontalis,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Stenella frontalis,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Stenella frontalis,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Stenella longirostris,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Stenella longirostris,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Stenella longirostris,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Stenella longirostris,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Stenella longirostris,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Stenella longirostris,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella longirostris,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella longirostris,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella longirostris,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Stenella longirostris,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella longirostris,37.5,35.0,40.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella longirostris,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Stenella longirostris,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Stenella longirostris,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella longirostris,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella longirostris,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella longirostris,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella longirostris,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Stenella longirostris,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella longirostris,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella longirostris,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Stenella longirostris,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Stenella longirostris,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Stenella longirostris,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Stenella longirostris,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Stenella longirostris,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Stenella longirostris,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Stenella longirostris,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Stenella longirostris,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Steno bredanensis,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Steno bredanensis,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Steno bredanensis,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Steno bredanensis,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Steno bredanensis,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Steno bredanensis,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Steno bredanensis,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Steno bredanensis,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Steno bredanensis,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Steno bredanensis,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Steno bredanensis,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Steno bredanensis,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Steno bredanensis,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Steno bredanensis,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Steno bredanensis,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Steno bredanensis,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Steno bredanensis,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Steno bredanensis,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Steno bredanensis,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Steno bredanensis,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Steno bredanensis,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Steno bredanensis,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Steno bredanensis,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Steno bredanensis,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Steno bredanensis,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Steno bredanensis,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Steno bredanensis,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Steno bredanensis,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Steno bredanensis,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Steno bredanensis,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Steno bredanensis,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Steno bredanensis,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Steno bredanensis,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Steno bredanensis,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Tursiops truncatus,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Tursiops truncatus,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Tursiops truncatus,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Tursiops truncatus,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Tursiops truncatus,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Tursiops truncatus,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Tursiops truncatus,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,52.5,50.0,55.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Tursiops truncatus,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Tursiops truncatus,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Tursiops truncatus,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Tursiops truncatus,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Tursiops truncatus,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Tursiops truncatus,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Tursiops truncatus,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Tursiops truncatus,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Tursiops truncatus,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Tursiops truncatus,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Tursiops truncatus,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Tursiops truncatus,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Tursiops truncatus,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Tursiops truncatus,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Tursiops truncatus,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
